online_method_v9,method_family,deployable_without_current_outcomes,min_effective_sample_size,coverage_policy_month_raw_min,coverage_policy_month_defended_min,coverage_source_month_raw_min,coverage_source_month_defended_min,avg_width_loan,avg_width_policy_month,share_rows_widened_vs_v4,share_rows_shrunk_vs_v4,small_policy_month_cells_pooled,small_source_month_cells_pooled,gate_source_month_80,gate_policy_month_90,gate_width_95,goal_pass,source_margin_to_0p80,policy_margin_to_0p90,width_margin_to_0p95,parameters_json,caveat
v9_tail_guard_gradeF_or_dti_q5_m0.955_d0.140_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9441516357281484,0.9345901638531887,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,0.005848364271851536,"{""base_multiplier"": 0.955, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.965_d0.140_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9441553795956784,0.931863302675202,0.5065049484596634,0.49349505154033657,892,51939,True,True,True,True,0.0,0.0,0.005844620404321543,"{""base_multiplier"": 0.965, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.965_d0.120_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9441640464296694,0.931752286675668,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.00583595357033051,"{""base_multiplier"": 0.965, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.960_d0.120_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9442753237061094,0.933591441286624,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,0.005724676293890507,"{""base_multiplier"": 0.96, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.965_d0.160_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9442977184483973,0.9330050190337873,0.512378491086899,0.4876215089131009,892,51939,True,True,True,True,0.0,0.0,0.005702281551602684,"{""base_multiplier"": 0.965, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.955_d0.160_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9443278420069654,0.9348270760093556,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,0.0056721579930345545,"{""base_multiplier"": 0.955, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.965_d0.160_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9443315858744955,0.9321002148313687,0.5065049484596634,0.49349505154033657,892,51939,True,True,True,True,0.0,0.0,0.005668414125504451,"{""base_multiplier"": 0.965, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.960_d0.140_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9443408683347154,0.9333734883808269,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,0.005659131665284534,"{""base_multiplier"": 0.96, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.960_d0.140_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9443603522334668,0.9356354769515798,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,0.00563964776653314,"{""base_multiplier"": 0.96, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.965_d0.120_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9443884051076767,0.931891339239347,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.005611594892323213,"{""base_multiplier"": 0.965, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.965_d0.120_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9444207498604218,0.933777801609683,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,0.005579250139578162,"{""base_multiplier"": 0.965, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.965_d0.120_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9444266332074415,0.9328341158493215,0.512378491086899,0.4876215089131009,892,51939,True,True,True,True,0.0,0.0,0.005573366792558487,"{""base_multiplier"": 0.965, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.940_d0.160_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9444332698621767,0.9307630517484746,0.6602155590144195,0.33978444098558047,892,51939,True,True,True,True,0.0,0.0,0.0055667301378232725,"{""base_multiplier"": 0.94, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.965_d0.140_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9444402366087066,0.9334631849637371,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,0.005559763391293382,"{""base_multiplier"": 0.965, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.950_d0.140_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9444445099703446,0.9313073938566532,0.6602155590144195,0.33978444098558047,892,51939,True,True,True,True,0.0,0.0,0.0055554900296553855,"{""base_multiplier"": 0.95, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.965_d0.140_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9444742735380025,0.9320938665578953,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.005525726461997449,"{""base_multiplier"": 0.965, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.955_d0.120_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9444841292421627,0.9315897188047562,0.6602155590144195,0.33978444098558047,892,51939,True,True,True,True,0.0,0.0,0.005515870757837216,"{""base_multiplier"": 0.955, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.960_d0.160_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9445170746135326,0.9336104005369936,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,0.00548292538646733,"{""base_multiplier"": 0.96, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.965_d0.120_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9445268140933496,0.9319786161206994,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.005473185906650357,"{""base_multiplier"": 0.965, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.960_d0.160_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.944536558512284,0.9358723891077465,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,0.0054634414877159365,"{""base_multiplier"": 0.96, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.965_d0.120_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9446144077954194,0.9320325162842361,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.005385592204580569,"{""base_multiplier"": 0.965, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.965_d0.160_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9446164428875238,0.933700097119904,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,0.005383557112476178,"{""base_multiplier"": 0.965, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.950_d0.160_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9446448272048483,0.931559181934561,0.6602155590144195,0.33978444098558047,892,51939,True,True,True,True,0.0,0.0,0.00535517279515163,"{""base_multiplier"": 0.95, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.965_d0.160_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9446504798168196,0.9323307787140621,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.005349520183180356,"{""base_multiplier"": 0.965, ""primary_delta"": 0.16, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.965_d0.140_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9446986322160099,0.9322329191215745,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.005301367783990041,"{""base_multiplier"": 0.965, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.965_d0.120_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9447114902204699,0.9344339981378568,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,0.005288509779530104,"{""base_multiplier"": 0.965, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.965_d0.140_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9447309769687549,0.9341193814919106,0.5414525270917153,0.4585474729082846,892,51939,True,True,True,True,0.0,0.0,0.005269023031245101,"{""base_multiplier"": 0.965, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.965_d0.120_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9447318786479642,0.9321026660832862,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.005268121352035804,"{""base_multiplier"": 0.965, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.965_d0.140_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9447368603157746,0.933175695731549,0.512378491086899,0.4876215089131009,892,51939,True,True,True,True,0.0,0.0,0.005263139684225315,"{""base_multiplier"": 0.965, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.960_d0.140_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9447425270433399,0.9340997853651475,0.5787788904877977,0.42122110951220226,892,51939,True,True,True,True,0.0,0.0,0.005257472956660014,"{""base_multiplier"": 0.96, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.965_d0.120_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.9,0.0,0.8,0.9447969691395962,0.9321415360225871,0.5497048544829815,0.4502951455170186,892,51939,True,True,True,True,0.0,0.0,0.005203030860403746,"{""base_multiplier"": 0.965, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
